Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-16402,2025-04-06,2025-04-09,First Class,Home Office,South,Tamil Nadu,Office Supplies,Paper,9,0.1,7603.07,977.36
ORD-16403,2025-08-04,2025-08-07,Second Class,Consumer,North,Delhi,Electronics,Cameras,3,0.0,56630.1,11940.96
ORD-16404,2025-09-30,2025-10-03,Standard Class,Consumer,North,Haryana,Office Supplies,Paper,5,0.0,3227.6,879.94
ORD-16405,2025-03-16,2025-03-22,Second Class,Home Office,South,Kerala,Electronics,Tablets,4,0.15,76736.99,2796.91
ORD-16406,2025-06-05,2025-06-12,Standard Class,Corporate,East,Jharkhand,Office Supplies,Labels,8,0.05,622.51,90.75
ORD-16407,2025-06-27,2025-07-01,Same Day,Home Office,West,Goa,Office Supplies,Pens,5,0.2,3609.84,397.61
ORD-16408,2025-06-04,2025-06-07,First Class,Consumer,South,Kerala,Electronics,Laptops,8,0.05,212606.99,8243.09
ORD-16409,2025-07-30,2025-08-02,Standard Class,Consumer,West,Goa,Clothing,Footwear,2,0.0,3482.79,694.44
ORD-16410,2024-09-29,2024-10-05,Same Day,Home Office,South,Telangana,Clothing,Accessories,11,0.05,20629.44,2601.21
ORD-16411,2025-10-03,2025-10-05,Standard Class,Corporate,South,Karnataka,Furniture,Storage,11,0.15,55709.96,3774.01
ORD-16412,2024-10-25,2024-10-30,Same Day,Corporate,North,Punjab,Clothing,Men's Wear,2,0.05,633.83,86.96
ORD-16413,2025-03-27,2025-04-02,First Class,Consumer,West,Goa,Furniture,Bookcases,1,0.0,10619.29,2040.86
ORD-16414,2024-06-10,2024-06-13,First Class,Consumer,East,Jharkhand,Office Supplies,Labels,8,0.1,435.67,144.69
ORD-16415,2025-10-02,2025-10-03,Same Day,Home Office,East,West Bengal,Office Supplies,Pens,13,0.0,7611.78,994.71
ORD-16416,2025-01-14,2025-01-17,Standard Class,Consumer,South,Karnataka,Electronics,Cameras,4,0.15,68848.08,4764.55
ORD-16417,2024-11-22,2024-11-23,Standard Class,Consumer,South,Telangana,Electronics,Cameras,6,0.1,142155.19,-6040.68
ORD-16418,2024-08-26,2024-08-27,Same Day,Consumer,South,Tamil Nadu,Electronics,Laptops,13,0.0,405455.83,34154.06
ORD-16419,2025-07-07,2025-07-08,First Class,Corporate,North,Punjab,Furniture,Chairs,3,0.1,42145.86,4108.15
ORD-16420,2024-08-22,2024-08-27,Standard Class,Home Office,North,Punjab,Electronics,Headphones,14,0.0,359840.71,7441.39
ORD-16421,2024-03-27,2024-03-29,First Class,Corporate,East,Odisha,Furniture,Tables,10,0.0,131893.56,19436.75
ORD-16422,2025-01-27,2025-01-28,First Class,Corporate,South,Karnataka,Office Supplies,Binders,13,0.05,13411.49,2491.99
ORD-16423,2024-11-14,2024-11-18,Same Day,Consumer,West,Gujarat,Office Supplies,Labels,1,0.0,321.98,98.61
ORD-16424,2025-05-20,2025-05-23,First Class,Consumer,North,Delhi,Office Supplies,Binders,6,0.1,4930.6,1720.76
ORD-16425,2024-04-16,2024-04-23,Standard Class,Home Office,South,Tamil Nadu,Furniture,Chairs,13,0.1,73797.27,12433.04
ORD-16426,2024-08-02,2024-08-04,First Class,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,7,0.05,3892.42,595.42
ORD-16427,2025-02-09,2025-02-12,Standard Class,Corporate,North,Punjab,Electronics,Tablets,11,0.1,284461.19,50089.67
ORD-16428,2025-06-18,2025-06-24,Standard Class,Consumer,East,Jharkhand,Furniture,Tables,8,0.15,87986.34,13515.77
ORD-16429,2025-10-29,2025-10-31,Standard Class,Consumer,South,Kerala,Electronics,Laptops,2,0.15,43757.9,6689.64
ORD-16430,2024-12-07,2024-12-09,Same Day,Corporate,South,Telangana,Clothing,Women's Wear,13,0.1,15465.29,1209.91
ORD-16431,2024-09-21,2024-09-23,Second Class,Corporate,East,West Bengal,Furniture,Chairs,1,0.2,12562.62,305.12
ORD-16432,2024-02-23,2024-02-27,Standard Class,Corporate,South,Karnataka,Electronics,Laptops,14,0.2,328782.51,40848.02
ORD-16433,2024-01-06,2024-01-09,Standard Class,Home Office,North,Punjab,Electronics,Cameras,2,0.1,62075.07,4347.35
ORD-16434,2024-02-07,2024-02-11,Second Class,Consumer,North,Rajasthan,Office Supplies,Labels,3,0.1,2121.96,583.82
ORD-16435,2024-06-01,2024-06-04,Standard Class,Consumer,South,Andhra Pradesh,Clothing,Women's Wear,10,0.0,20484.95,5108.85
ORD-16436,2025-12-11,2025-12-18,Second Class,Corporate,East,Odisha,Office Supplies,Envelopes,4,0.15,1628.16,438.84
ORD-16437,2025-04-01,2025-04-05,Standard Class,Consumer,North,Rajasthan,Furniture,Tables,5,0.1,55168.96,6276.56
ORD-16438,2025-08-27,2025-09-02,Standard Class,Home Office,South,Tamil Nadu,Furniture,Tables,14,0.05,224283.27,25868.07
ORD-16439,2024-02-06,2024-02-11,Standard Class,Home Office,North,Punjab,Office Supplies,Paper,13,0.15,8984.56,1202.59
ORD-16440,2024-07-29,2024-07-30,Standard Class,Consumer,North,Punjab,Furniture,Chairs,11,0.0,127148.39,17410.81
ORD-16441,2024-02-28,2024-03-03,Standard Class,Consumer,South,Telangana,Electronics,Headphones,11,0.15,286845.07,48883.65
ORD-16442,2025-08-15,2025-08-20,Same Day,Consumer,East,Odisha,Electronics,Smartphones,13,0.0,445058.71,38519.9
ORD-16443,2024-02-10,2024-02-17,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Tablets,14,0.05,361549.35,41139.67
ORD-16444,2024-02-17,2024-02-22,First Class,Consumer,East,Odisha,Furniture,Storage,10,0.0,33829.57,3296.39
ORD-16445,2025-10-20,2025-10-23,Second Class,Corporate,South,Andhra Pradesh,Clothing,Men's Wear,9,0.0,7583.53,1407.89
ORD-16446,2025-07-03,2025-07-06,Standard Class,Consumer,South,Telangana,Electronics,Laptops,6,0.0,127425.3,23749.05
ORD-16447,2025-07-31,2025-08-01,Standard Class,Consumer,West,Gujarat,Electronics,Smartphones,2,0.0,85325.8,14298.22
ORD-16448,2024-11-03,2024-11-05,First Class,Consumer,North,Rajasthan,Electronics,Headphones,7,0.1,192491.15,26492.06
ORD-16449,2025-12-05,2025-12-12,Standard Class,Consumer,North,Rajasthan,Office Supplies,Binders,11,0.05,4119.81,1292.93
ORD-16450,2025-08-12,2025-08-17,Second Class,Consumer,South,Kerala,Electronics,Smartphones,8,0.05,86631.27,2233.04
ORD-16451,2024-10-24,2024-10-26,First Class,Consumer,South,Kerala,Furniture,Storage,11,0.15,61412.3,10212.88
ORD-16452,2024-11-06,2024-11-09,Standard Class,Corporate,North,Haryana,Electronics,Laptops,14,0.15,400504.67,88989.88
ORD-16453,2024-03-11,2024-03-17,Standard Class,Home Office,East,Odisha,Office Supplies,Pens,8,0.15,2634.25,396.13
ORD-16454,2024-01-06,2024-01-09,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Paper,1,0.3,153.93,39.18
ORD-16455,2025-12-15,2025-12-17,Standard Class,Corporate,South,Karnataka,Electronics,Tablets,4,0.15,70004.17,7035.3
ORD-16456,2025-04-17,2025-04-22,Standard Class,Consumer,West,Gujarat,Furniture,Tables,10,0.0,124025.96,4986.52
ORD-16457,2025-05-15,2025-05-19,Second Class,Consumer,East,Jharkhand,Office Supplies,Pens,9,0.0,8329.94,2397.57
ORD-16458,2024-08-02,2024-08-03,Second Class,Home Office,North,Rajasthan,Furniture,Chairs,8,0.2,77090.43,14900.46
ORD-16459,2024-11-16,2024-11-18,Standard Class,Corporate,North,Delhi,Office Supplies,Envelopes,5,0.15,2287.72,703.21
ORD-16460,2024-03-22,2024-03-26,Standard Class,Corporate,East,Jharkhand,Office Supplies,Binders,3,0.05,1027.19,349.36
ORD-16461,2025-12-21,2025-12-27,Standard Class,Home Office,North,Delhi,Electronics,Cameras,8,0.1,246810.15,59691.2
ORD-16462,2025-12-04,2025-12-10,Standard Class,Home Office,North,Uttar Pradesh,Electronics,Headphones,12,0.0,448876.28,20505.81
ORD-16463,2024-02-23,2024-02-29,Standard Class,Home Office,South,Andhra Pradesh,Office Supplies,Envelopes,2,0.1,958.82,281.23
ORD-16464,2024-09-24,2024-09-28,Standard Class,Corporate,West,Goa,Electronics,Smartphones,13,0.05,340899.98,19299.88
ORD-16465,2024-11-30,2024-12-01,Standard Class,Consumer,South,Telangana,Clothing,Footwear,6,0.0,14162.9,2752.72
ORD-16466,2024-08-04,2024-08-09,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Envelopes,2,0.15,2028.95,679.6
ORD-16467,2025-10-26,2025-11-02,Second Class,Consumer,South,Karnataka,Clothing,Accessories,11,0.15,27539.06,7833.61
ORD-16468,2024-10-20,2024-10-24,Standard Class,Consumer,South,Karnataka,Office Supplies,Envelopes,13,0.15,9227.55,2208.81
ORD-16469,2025-05-25,2025-05-27,Second Class,Corporate,West,Maharashtra,Electronics,Cameras,3,0.05,105553.7,13081.43
ORD-16470,2025-07-30,2025-08-05,Standard Class,Home Office,North,Rajasthan,Office Supplies,Pens,13,0.1,13300.04,4443.8
ORD-16471,2025-05-07,2025-05-12,Second Class,Consumer,North,Delhi,Office Supplies,Binders,8,0.05,6070.02,1629.67
ORD-16472,2024-04-09,2024-04-16,Second Class,Corporate,South,Tamil Nadu,Clothing,Women's Wear,5,0.1,2870.48,429.38
ORD-16473,2024-01-21,2024-01-28,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,10,0.1,6969.28,1521.36
ORD-16474,2025-04-07,2025-04-11,Standard Class,Consumer,South,Tamil Nadu,Clothing,Accessories,6,0.0,5983.11,1051.8
ORD-16475,2025-11-06,2025-11-10,Standard Class,Corporate,North,Haryana,Electronics,Tablets,6,0.05,220576.09,48078.59
ORD-16476,2025-05-01,2025-05-05,Standard Class,Corporate,South,Karnataka,Office Supplies,Envelopes,8,0.0,6930.61,2353.42
ORD-16477,2025-09-10,2025-09-16,Second Class,Consumer,East,West Bengal,Office Supplies,Labels,10,0.05,3941.82,766.63
ORD-16478,2024-02-27,2024-02-29,Second Class,Home Office,West,Maharashtra,Office Supplies,Binders,4,0.15,1475.32,321.3
ORD-16479,2025-10-11,2025-10-15,First Class,Consumer,North,Haryana,Clothing,Footwear,11,0.05,11859.86,2671.1
ORD-16480,2025-02-18,2025-02-23,Standard Class,Corporate,South,Telangana,Clothing,Accessories,10,0.2,3853.84,466.14
ORD-16481,2025-04-27,2025-05-02,First Class,Home Office,South,Telangana,Electronics,Smartphones,11,0.3,148967.27,-4298.49
ORD-16482,2025-05-22,2025-05-23,First Class,Consumer,North,Haryana,Clothing,Accessories,4,0.0,9964.95,813.92
ORD-16483,2025-01-19,2025-01-25,Same Day,Corporate,West,Goa,Electronics,Cameras,8,0.0,316990.57,46488.48
ORD-16484,2024-09-15,2024-09-20,Standard Class,Home Office,East,Odisha,Electronics,Cameras,14,0.05,55592.48,-2600.73
ORD-16485,2025-02-09,2025-02-16,Standard Class,Consumer,East,Odisha,Electronics,Smartphones,8,0.1,259041.7,19329.01
ORD-16486,2025-05-04,2025-05-07,Second Class,Consumer,North,Haryana,Office Supplies,Paper,2,0.3,1314.19,342.79
ORD-16487,2025-11-06,2025-11-13,Standard Class,Consumer,West,Maharashtra,Furniture,Storage,5,0.0,81612.23,9631.44
ORD-16488,2025-05-27,2025-06-02,Same Day,Home Office,South,Tamil Nadu,Electronics,Smartphones,13,0.0,464007.82,59903.87
ORD-16489,2024-03-04,2024-03-11,Second Class,Home Office,South,Telangana,Clothing,Women's Wear,12,0.0,33569.26,6972.59
ORD-16490,2025-06-27,2025-07-04,Standard Class,Corporate,North,Rajasthan,Office Supplies,Binders,5,0.05,1398.02,141.65
ORD-16491,2024-01-12,2024-01-19,First Class,Corporate,West,Gujarat,Furniture,Chairs,13,0.0,42282.01,3790.72
ORD-16492,2025-05-07,2025-05-11,Standard Class,Consumer,South,Kerala,Electronics,Cameras,5,0.2,165733.56,37289.29
ORD-16493,2024-01-03,2024-01-07,Standard Class,Corporate,South,Telangana,Office Supplies,Paper,7,0.0,5479.91,1205.7
ORD-16494,2024-07-09,2024-07-15,Second Class,Corporate,West,Maharashtra,Furniture,Storage,6,0.05,30734.27,4511.33
ORD-16495,2024-12-10,2024-12-14,Second Class,Corporate,South,Telangana,Clothing,Footwear,7,0.05,10875.94,3034.59
ORD-16496,2024-09-13,2024-09-16,Standard Class,Home Office,West,Gujarat,Electronics,Cameras,13,0.05,39496.39,-1445.39
ORD-16497,2025-01-13,2025-01-19,First Class,Corporate,South,Telangana,Electronics,Headphones,10,0.15,201543.11,-3443.81
ORD-16498,2025-02-09,2025-02-13,Second Class,Consumer,South,Kerala,Furniture,Tables,14,0.3,66403.64,10874.86
ORD-16499,2025-08-06,2025-08-13,Standard Class,Consumer,South,Andhra Pradesh,Electronics,Headphones,7,0.0,65812.5,10506.45
ORD-16500,2025-08-05,2025-08-08,Same Day,Consumer,South,Karnataka,Furniture,Tables,10,0.05,76786.6,3170.24
ORD-16501,2024-02-08,2024-02-14,First Class,Corporate,North,Rajasthan,Office Supplies,Pens,3,0.3,1879.21,599.91
ORD-16502,2024-10-26,2024-10-28,Second Class,Consumer,West,Gujarat,Clothing,Men's Wear,1,0.05,2767.38,427.27
ORD-16503,2024-05-19,2024-05-25,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Tablets,10,0.0,54977.99,12696.77
ORD-16504,2024-01-21,2024-01-26,Standard Class,Corporate,East,Jharkhand,Clothing,Accessories,3,0.1,3803.42,540.67
ORD-16505,2025-02-14,2025-02-16,First Class,Consumer,West,Goa,Clothing,Women's Wear,1,0.0,1900.02,128.32
ORD-16506,2024-04-30,2024-05-04,Standard Class,Corporate,North,Punjab,Office Supplies,Pens,10,0.3,5307.04,741.66
ORD-16507,2024-11-07,2024-11-09,First Class,Consumer,South,Karnataka,Office Supplies,Pens,4,0.3,232.46,30.33
ORD-16508,2025-08-09,2025-08-11,Standard Class,Consumer,West,Maharashtra,Clothing,Women's Wear,7,0.1,3732.45,821.22
ORD-16509,2024-11-14,2024-11-19,Standard Class,Home Office,East,Odisha,Furniture,Chairs,3,0.05,23636.3,3367.15
ORD-16510,2024-05-01,2024-05-03,Standard Class,Home Office,North,Haryana,Furniture,Storage,1,0.05,2808.12,414.3
ORD-16511,2024-02-16,2024-02-19,Standard Class,Consumer,South,Telangana,Furniture,Chairs,1,0.0,13105.08,1833.14
ORD-16512,2024-09-06,2024-09-07,Standard Class,Consumer,West,Gujarat,Clothing,Women's Wear,9,0.0,17949.77,3641.33
ORD-16513,2024-11-04,2024-11-11,Second Class,Consumer,South,Kerala,Furniture,Bookcases,7,0.0,22622.9,3865.14
ORD-16514,2024-12-12,2024-12-14,Standard Class,Corporate,North,Punjab,Clothing,Men's Wear,12,0.0,40146.46,11237.56
ORD-16515,2024-11-07,2024-11-14,First Class,Consumer,West,Goa,Office Supplies,Labels,14,0.0,8354.84,2563.12
ORD-16516,2024-04-02,2024-04-07,First Class,Consumer,North,Haryana,Electronics,Cameras,3,0.15,84298.42,5461.31
ORD-16517,2025-09-25,2025-09-28,Standard Class,Consumer,South,Telangana,Furniture,Chairs,13,0.1,37979.7,3820.17
ORD-16518,2024-10-08,2024-10-15,Second Class,Consumer,East,West Bengal,Office Supplies,Pens,8,0.3,924.36,113.89
ORD-16519,2024-04-09,2024-04-11,Second Class,Consumer,North,Uttar Pradesh,Clothing,Accessories,1,0.0,3189.02,467.44
ORD-16520,2024-03-27,2024-04-02,Same Day,Corporate,South,Telangana,Furniture,Storage,10,0.0,126282.65,22544.27
ORD-16521,2024-03-28,2024-04-01,Standard Class,Corporate,North,Haryana,Office Supplies,Paper,13,0.0,15488.1,2470.82
ORD-16522,2024-11-16,2024-11-21,Standard Class,Home Office,East,West Bengal,Office Supplies,Paper,7,0.05,5800.42,1483.89
ORD-16523,2025-11-01,2025-11-08,Standard Class,Corporate,West,Gujarat,Furniture,Chairs,12,0.1,162247.37,26179.96
ORD-16524,2024-10-28,2024-11-04,First Class,Consumer,West,Goa,Office Supplies,Labels,5,0.05,3291.16,754.98
ORD-16525,2024-10-15,2024-10-20,Standard Class,Corporate,North,Uttar Pradesh,Electronics,Tablets,1,0.0,38760.28,9141.0
ORD-16526,2024-03-15,2024-03-19,Standard Class,Corporate,South,Kerala,Office Supplies,Pens,7,0.05,3333.06,999.68
ORD-16527,2024-02-07,2024-02-10,Standard Class,Corporate,South,Tamil Nadu,Electronics,Tablets,14,0.0,254802.98,-4018.78
ORD-16528,2025-10-28,2025-11-04,Standard Class,Home Office,North,Uttar Pradesh,Furniture,Chairs,13,0.0,146937.24,10279.5
ORD-16529,2024-03-30,2024-04-05,Second Class,Corporate,North,Punjab,Clothing,Men's Wear,7,0.05,7236.51,1222.93
ORD-16530,2025-10-15,2025-10-22,Standard Class,Consumer,East,West Bengal,Furniture,Tables,4,0.0,51404.99,6124.11
ORD-16531,2024-08-13,2024-08-14,First Class,Consumer,North,Rajasthan,Clothing,Footwear,10,0.15,25969.29,3159.68
ORD-16532,2024-11-21,2024-11-28,Standard Class,Corporate,South,Tamil Nadu,Furniture,Storage,13,0.0,178928.45,3676.4
ORD-16533,2025-04-04,2025-04-10,First Class,Consumer,North,Rajasthan,Office Supplies,Binders,3,0.15,1993.08,440.48
ORD-16534,2025-04-06,2025-04-13,Standard Class,Consumer,West,Goa,Electronics,Laptops,5,0.05,88281.22,13632.11
ORD-16535,2025-05-06,2025-05-10,First Class,Consumer,South,Telangana,Office Supplies,Envelopes,3,0.0,2026.99,264.72
ORD-16536,2024-01-27,2024-02-02,Same Day,Corporate,North,Uttar Pradesh,Office Supplies,Labels,11,0.15,7388.58,913.4
ORD-16537,2024-10-28,2024-10-29,First Class,Home Office,North,Punjab,Clothing,Men's Wear,3,0.0,1837.69,463.55
ORD-16538,2025-11-02,2025-11-06,Second Class,Consumer,North,Haryana,Office Supplies,Paper,12,0.0,11160.8,2724.37
ORD-16539,2024-05-24,2024-05-25,Standard Class,Corporate,South,Kerala,Office Supplies,Paper,8,0.15,6876.8,1872.46
ORD-16540,2024-09-22,2024-09-25,Standard Class,Consumer,West,Goa,Office Supplies,Labels,2,0.0,322.62,82.7
ORD-16541,2025-07-18,2025-07-25,Standard Class,Home Office,West,Maharashtra,Electronics,Tablets,6,0.0,167266.62,-7399.27
ORD-16542,2024-05-13,2024-05-15,Standard Class,Consumer,East,Jharkhand,Electronics,Tablets,1,0.0,31430.53,1060.64
ORD-16543,2024-10-07,2024-10-08,Standard Class,Corporate,West,Goa,Electronics,Cameras,10,0.15,107680.41,-2086.49
ORD-16544,2024-03-19,2024-03-24,Standard Class,Corporate,East,Odisha,Office Supplies,Labels,8,0.05,9044.14,1266.55
ORD-16545,2024-12-08,2024-12-14,Standard Class,Consumer,West,Goa,Electronics,Cameras,13,0.0,477712.46,-17662.71
ORD-16546,2025-11-30,2025-12-04,First Class,Corporate,North,Haryana,Electronics,Cameras,14,0.15,442569.02,7347.27
ORD-16547,2025-04-21,2025-04-26,Standard Class,Corporate,South,Tamil Nadu,Office Supplies,Labels,4,0.0,1704.77,227.53
ORD-16548,2024-05-07,2024-05-11,Standard Class,Corporate,West,Goa,Electronics,Laptops,9,0.0,70048.63,-2336.9
ORD-16549,2025-08-03,2025-08-07,First Class,Home Office,South,Andhra Pradesh,Electronics,Tablets,9,0.0,246952.53,38249.38
ORD-16550,2024-06-26,2024-06-27,Standard Class,Consumer,West,Maharashtra,Furniture,Bookcases,5,0.2,61136.74,8493.51
ORD-16551,2024-09-19,2024-09-25,Same Day,Consumer,North,Delhi,Office Supplies,Binders,11,0.15,3214.98,441.58
ORD-16552,2025-04-09,2025-04-15,Same Day,Consumer,North,Rajasthan,Office Supplies,Paper,5,0.05,1390.19,462.72
ORD-16553,2024-01-23,2024-01-25,Standard Class,Consumer,North,Punjab,Office Supplies,Envelopes,7,0.0,2533.74,691.19
ORD-16554,2024-11-18,2024-11-25,First Class,Consumer,West,Gujarat,Clothing,Footwear,8,0.0,10510.79,1103.26
ORD-16555,2025-10-01,2025-10-02,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Laptops,5,0.1,39927.83,9968.28
ORD-16556,2024-05-03,2024-05-09,First Class,Consumer,South,Kerala,Clothing,Accessories,14,0.15,12920.91,2009.03
ORD-16557,2025-05-22,2025-05-29,Same Day,Consumer,West,Maharashtra,Office Supplies,Pens,1,0.0,332.87,36.6
ORD-16558,2025-01-07,2025-01-11,Standard Class,Corporate,West,Goa,Clothing,Footwear,6,0.05,8377.81,2128.89
ORD-16559,2025-12-14,2025-12-19,Standard Class,Consumer,South,Kerala,Office Supplies,Envelopes,12,0.0,13214.33,2907.78
ORD-16560,2024-07-04,2024-07-09,Standard Class,Consumer,West,Goa,Furniture,Storage,7,0.05,99152.6,10266.18
ORD-16561,2024-12-10,2024-12-16,Second Class,Consumer,North,Uttar Pradesh,Office Supplies,Paper,5,0.15,3926.53,794.88
ORD-16562,2024-10-24,2024-10-31,Second Class,Consumer,East,West Bengal,Furniture,Tables,8,0.0,36281.94,4011.62
ORD-16563,2025-05-01,2025-05-06,Standard Class,Consumer,North,Rajasthan,Furniture,Chairs,10,0.05,171477.12,17069.05
ORD-16564,2025-03-20,2025-03-21,Same Day,Consumer,North,Rajasthan,Electronics,Cameras,3,0.0,19271.22,4240.62
ORD-16565,2025-09-11,2025-09-16,Second Class,Home Office,North,Rajasthan,Furniture,Storage,11,0.0,25882.13,666.92
ORD-16566,2025-07-28,2025-08-04,Standard Class,Home Office,North,Punjab,Clothing,Footwear,6,0.0,18697.4,2304.16
ORD-16567,2025-07-09,2025-07-16,Standard Class,Corporate,South,Andhra Pradesh,Clothing,Men's Wear,10,0.3,9037.83,996.47
ORD-16568,2024-02-19,2024-02-21,Standard Class,Corporate,South,Andhra Pradesh,Electronics,Headphones,14,0.0,521545.28,30109.55
ORD-16569,2025-11-20,2025-11-23,Standard Class,Consumer,West,Gujarat,Electronics,Cameras,6,0.0,210738.13,10427.84
ORD-16570,2024-03-13,2024-03-16,First Class,Consumer,East,Bihar,Office Supplies,Pens,13,0.05,8884.95,2023.88
ORD-16571,2025-05-19,2025-05-22,Second Class,Consumer,North,Uttar Pradesh,Furniture,Storage,2,0.05,32427.71,4678.24
ORD-16572,2024-05-09,2024-05-16,Same Day,Corporate,South,Kerala,Furniture,Tables,6,0.0,12682.27,944.88
ORD-16573,2025-02-12,2025-02-19,First Class,Consumer,West,Gujarat,Furniture,Tables,8,0.2,95303.58,8032.92
ORD-16574,2025-04-19,2025-04-26,Standard Class,Consumer,South,Telangana,Furniture,Storage,4,0.2,20026.49,1129.08
ORD-16575,2024-04-06,2024-04-08,Standard Class,Corporate,West,Gujarat,Office Supplies,Binders,7,0.0,3730.18,589.4
ORD-16576,2025-09-03,2025-09-07,Second Class,Consumer,South,Andhra Pradesh,Clothing,Men's Wear,4,0.0,11221.62,1580.16
ORD-16577,2024-04-23,2024-04-28,Second Class,Corporate,South,Karnataka,Furniture,Tables,7,0.0,25133.29,2585.43
ORD-16578,2024-10-23,2024-10-28,Second Class,Corporate,South,Tamil Nadu,Electronics,Cameras,14,0.0,259552.38,61315.88
ORD-16579,2025-08-27,2025-08-30,Same Day,Consumer,West,Goa,Office Supplies,Binders,8,0.1,4710.48,646.32
ORD-16580,2025-09-17,2025-09-19,First Class,Corporate,North,Punjab,Clothing,Footwear,10,0.0,34406.32,4392.54
ORD-16581,2025-01-07,2025-01-13,Standard Class,Consumer,North,Punjab,Office Supplies,Labels,13,0.1,4920.88,605.52
ORD-16582,2025-06-29,2025-07-03,Standard Class,Consumer,North,Delhi,Electronics,Smartphones,11,0.2,254388.42,-3768.59
ORD-16583,2024-03-15,2024-03-19,Standard Class,Consumer,East,Odisha,Electronics,Headphones,1,0.15,31610.66,6125.87
ORD-16584,2024-12-20,2024-12-23,Second Class,Corporate,North,Delhi,Office Supplies,Paper,4,0.0,4087.23,1261.22
ORD-16585,2024-04-28,2024-04-29,Same Day,Corporate,North,Uttar Pradesh,Furniture,Chairs,10,0.2,87649.22,6677.27
ORD-16586,2025-05-03,2025-05-09,Standard Class,Home Office,North,Delhi,Furniture,Tables,7,0.0,85757.22,7878.48
ORD-16587,2025-09-17,2025-09-19,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Labels,7,0.15,798.22,82.23
ORD-16588,2024-09-26,2024-09-27,Same Day,Consumer,North,Punjab,Furniture,Storage,14,0.2,121584.06,13235.32
ORD-16589,2024-05-31,2024-06-07,First Class,Corporate,North,Uttar Pradesh,Furniture,Bookcases,7,0.1,33626.55,1356.4
ORD-16590,2024-09-24,2024-09-30,Standard Class,Consumer,South,Karnataka,Office Supplies,Pens,8,0.0,9339.18,2385.3
ORD-16591,2024-04-27,2024-04-30,Second Class,Home Office,West,Maharashtra,Office Supplies,Labels,10,0.1,1276.65,339.94
ORD-16592,2024-10-25,2024-10-29,Standard Class,Corporate,South,Kerala,Electronics,Cameras,10,0.0,35442.82,3795.24
ORD-16593,2025-05-31,2025-06-04,Standard Class,Consumer,North,Rajasthan,Office Supplies,Labels,10,0.0,7718.08,2557.61
ORD-16594,2025-09-12,2025-09-16,Standard Class,Consumer,South,Tamil Nadu,Electronics,Cameras,3,0.1,22660.0,4155.06
ORD-16595,2024-01-30,2024-02-04,Standard Class,Consumer,West,Maharashtra,Office Supplies,Pens,6,0.1,4651.07,979.07
ORD-16596,2025-08-31,2025-09-05,Standard Class,Corporate,West,Gujarat,Office Supplies,Paper,13,0.0,1668.42,302.28
ORD-16597,2024-01-20,2024-01-24,Standard Class,Consumer,West,Goa,Furniture,Tables,3,0.15,11133.74,429.64
ORD-16598,2024-03-08,2024-03-15,Standard Class,Corporate,South,Telangana,Office Supplies,Binders,12,0.0,4570.49,1501.95
ORD-16599,2025-04-12,2025-04-19,Standard Class,Consumer,North,Haryana,Furniture,Chairs,12,0.1,84189.47,6396.05
ORD-16600,2024-05-02,2024-05-03,Standard Class,Consumer,West,Gujarat,Furniture,Bookcases,3,0.3,23203.07,3833.93
ORD-16601,2024-01-22,2024-01-23,Standard Class,Consumer,East,Odisha,Furniture,Storage,8,0.05,121630.25,24273.27
ORD-16602,2025-09-01,2025-09-04,Same Day,Corporate,West,Goa,Office Supplies,Labels,7,0.15,2533.81,334.45
ORD-16603,2024-11-01,2024-11-04,Standard Class,Corporate,North,Delhi,Office Supplies,Pens,13,0.0,8506.66,2507.89
ORD-16604,2025-11-10,2025-11-15,Second Class,Corporate,West,Goa,Clothing,Footwear,10,0.15,16636.26,2869.0
ORD-16605,2024-04-25,2024-04-26,Same Day,Corporate,South,Telangana,Office Supplies,Pens,1,0.05,613.74,136.52
ORD-16606,2024-03-21,2024-03-25,Same Day,Home Office,East,West Bengal,Electronics,Tablets,14,0.05,488787.21,-7856.9
ORD-16607,2025-04-08,2025-04-09,Standard Class,Corporate,North,Uttar Pradesh,Clothing,Women's Wear,3,0.05,5815.32,1423.75
ORD-16608,2024-05-11,2024-05-18,Second Class,Consumer,West,Gujarat,Clothing,Men's Wear,12,0.15,23426.38,6156.74
ORD-16609,2024-12-27,2024-12-31,Standard Class,Corporate,South,Tamil Nadu,Clothing,Women's Wear,4,0.0,5928.12,345.08
ORD-16610,2024-09-24,2024-09-28,Standard Class,Consumer,East,Jharkhand,Electronics,Cameras,9,0.1,327228.21,43411.32
ORD-16611,2025-08-08,2025-08-11,Standard Class,Home Office,South,Andhra Pradesh,Office Supplies,Pens,12,0.1,2864.59,420.66
ORD-16612,2025-02-03,2025-02-04,Standard Class,Home Office,East,Odisha,Office Supplies,Pens,5,0.0,4888.19,540.84
